"censusdate","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3"
2014-03-01,3,2,2014,"exclosure",15,44,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,24,"001579",NA,"001580",NA
2014-03-01,3,2,2014,"exclosure",15,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"5DA334",NA,NA,NA
2014-03-01,3,2,2014,"exclosure",3,51,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,49,"B6E755",NA,"001609",NA
2014-03-01,3,2,2014,"removal",10,25,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,28,NA,NA,NA,NA
2014-03-01,3,2,2014,"removal",10,26,"PE","M","Z",NA,NA,NA,NA,NA,NA,18,12,NA,NA,NA,NA
2014-03-01,3,2,2014,"removal",10,71,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,20,"663975",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",19,47,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"5B8D9A","*",NA,NA
2014-03-29,3,29,2014,"exclosure",19,34,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"0116C9",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",19,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"012C5B","*",NA,NA
2014-03-29,3,29,2014,"exclosure",19,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,24,"00B15E","*",NA,NA
2014-03-29,3,29,2014,"exclosure",19,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,23,"012A74","*",NA,NA
2014-03-29,3,29,2014,"control",17,37,"BA","F",NA,NA,NA,NA,NA,"E",NA,13,13,NA,NA,NA,NA
2014-03-29,3,29,2014,"control",17,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,53,"001294",NA,"001505",NA
2014-03-29,3,29,2014,"control",17,53,"DM","F",NA,NA,NA,"S",NA,"R",NA,35,42,"001952",NA,"001973",NA
2014-03-29,3,29,2014,"control",17,57,"RM","M","Z",NA,NA,NA,NA,NA,NA,17,8,"00FE5E","*",NA,NA
2014-03-29,3,29,2014,"control",17,66,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,51,"001310",NA,"001311",NA
2014-03-29,3,29,2014,"control",17,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,51,"001684","*","001683","*"
2014-03-29,3,29,2014,"control",17,16,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"00F4EC",NA,NA,NA
2014-03-29,3,29,2014,"control",17,23,"OL","F",NA,NA,NA,NA,NA,"E",NA,21,32,"001962",NA,"001961",NA
2014-03-29,3,29,2014,"control",17,76,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"5DA1EA",NA,NA,NA
2014-03-29,3,29,2014,"control",17,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"000509",NA,"000508",NA
2014-03-29,3,29,2014,"control",17,25,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,35,"001795","*","001681","*"
2014-03-29,3,29,2014,"control",17,31,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,47,"000620",NA,"000619",NA
2014-03-29,3,29,2014,"control",17,75,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,51,"001971",NA,"001970",NA
2014-03-29,3,29,2014,"control",17,36,"PB","M",NA,NA,"S",NA,NA,NA,NA,27,44,"00B14F",NA,NA,NA
2014-03-29,3,29,2014,"control",17,27,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,19,"5D9EF2",NA,NA,NA
2014-03-29,3,29,2014,"control",17,71,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,12,"00A966","*",NA,NA
2014-03-29,3,29,2014,"exclosure",21,55,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,8,"00B40B","*",NA,NA
2014-03-29,3,29,2014,"exclosure",21,77,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F999",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",21,47,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F454",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",21,41,"PP","F","Z",NA,NA,NA,NA,NA,NA,17,12,"00B341",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",21,54,"PP","F",NA,NA,NA,"S",NA,NA,NA,20,15,"0101F4",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",21,15,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"01060A","*",NA,NA
2014-03-29,3,29,2014,"exclosure",21,64,"PF","F",NA,NA,NA,NA,NA,"E",NA,15,8,"00F663","*",NA,NA
2014-03-29,3,29,2014,"exclosure",21,43,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"00F0BD",NA,NA,NA
2014-03-29,3,29,2014,"exclosure",21,31,"RM","F",NA,NA,NA,NA,NA,"E",NA,16,15,"0064C8","*",NA,NA
2014-03-29,3,29,2014,"removal",23,11,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,19,NA,NA,NA,NA
2014-03-29,3,29,2014,"removal",23,15,"PE","F",NA,NA,NA,NA,"P","E",NA,18,21,NA,NA,NA,NA
2014-03-29,3,29,2014,"removal",16,17,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,26,"001584",NA,"001500",NA
2014-03-29,3,29,2014,"removal",16,74,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,42,NA,NA,NA,NA
2014-03-29,3,29,2014,"removal",16,57,"RM","M","Z",NA,NA,NA,NA,NA,NA,15,9,NA,NA,NA,NA
2014-03-29,3,29,2014,"removal",16,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,NA,NA,NA,NA
2014-03-29,3,29,2014,"removal",16,67,"PE","M","Z",NA,NA,NA,NA,NA,NA,18,24,"001948",NA,"001947",NA
2014-03-29,3,30,2014,"exclosure",3,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"0116DD","*",NA,NA
2014-03-29,3,30,2014,"exclosure",3,62,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"00F695",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",3,66,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,9,"00F23B","*",NA,NA
2014-03-29,3,30,2014,"exclosure",3,74,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,15,"00F901",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",3,52,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"00E7AB",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",3,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"00B16A","*",NA,NA
2014-03-29,3,30,2014,"exclosure",3,53,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"00F88B",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",3,11,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,23,"001697",NA,"001696",NA
2014-03-29,3,30,2014,"exclosure",3,23,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,21,"007598","*",NA,NA
2014-03-29,3,30,2014,"exclosure",3,32,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,24,"0104AD",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",3,12,"PE","F",NA,NA,NA,NA,NA,"E",NA,19,26,"001999",NA,"001998",NA
2014-03-29,3,30,2014,"exclosure",3,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,27,"00AA5F",NA,NA,NA
2014-03-29,3,30,2014,"control",4,41,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,46,"001668","*","001667","*"
2014-03-29,3,30,2014,"control",4,42,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,44,"001666","*","001665","*"
2014-03-29,3,30,2014,"control",4,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,22,"00EB59","*",NA,NA
2014-03-29,3,30,2014,"control",4,45,"PP","F",NA,NA,NA,"S",NA,NA,NA,21,15,"00A951",NA,NA,NA
2014-03-29,3,30,2014,"control",4,35,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,46,"001567",NA,"001566",NA
2014-03-29,3,30,2014,"control",4,73,"PP","F","Z",NA,NA,NA,NA,NA,NA,22,16,"00FA6D",NA,NA,NA
2014-03-29,3,30,2014,"control",4,75,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,26,"B1E45B","*","001663","*"
2014-03-29,3,30,2014,"control",4,71,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,18,"00B389",NA,NA,NA
2014-03-29,3,30,2014,"control",4,15,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,18,"007464","*",NA,NA
2014-03-29,3,30,2014,"control",4,51,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,45,"001562",NA,"001560",NA
2014-03-29,3,30,2014,"control",4,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"001662","*","001661","*"
2014-03-29,3,30,2014,"control",4,43,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,51,"001753",NA,"001555",NA
2014-03-29,3,30,2014,"control",4,65,"PP","F",NA,NA,NA,"S",NA,NA,NA,22,17,"0105D5",NA,NA,NA
2014-03-29,3,30,2014,"control",11,66,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,23,"5D020D",NA,NA,NA
2014-03-29,3,30,2014,"control",11,56,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"00F26A",NA,NA,NA
2014-03-29,3,30,2014,"control",11,62,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,47,"B7174B","*","001262",NA
2014-03-29,3,30,2014,"control",11,67,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"001557",NA,"001762",NA
2014-03-29,3,30,2014,"control",11,46,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,45,"001491",NA,"001492",NA
2014-03-29,3,30,2014,"control",11,61,"PP","F","Z",NA,NA,NA,NA,NA,NA,19,17,"006514","*",NA,NA
2014-03-29,3,30,2014,"control",11,22,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,NA,"B25328","*","001846","*"
2014-03-29,3,30,2014,"control",11,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"00667D","*",NA,NA
2014-03-29,3,30,2014,"control",14,74,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"001640","*","001639","*"
2014-03-29,3,30,2014,"control",14,57,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,36,"001638","*","001637","*"
2014-03-29,3,30,2014,"control",14,41,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,51,"001518",NA,"001747",NA
2014-03-29,3,30,2014,"control",14,51,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,17,"006477","*",NA,NA
2014-03-29,3,30,2014,"control",14,43,"DM","F",NA,NA,NA,"S",NA,"B",NA,36,44,"001419",NA,"001420",NA
2014-03-29,3,30,2014,"control",14,22,"OL","F",NA,NA,NA,NA,NA,"E",NA,19,36,"001464",NA,"001463",NA
2014-03-29,3,30,2014,"control",14,64,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,56,"001636","*","001578",NA
2014-03-29,3,30,2014,"control",14,61,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,50,"001873",NA,"001536",NA
2014-03-29,3,30,2014,"control",14,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,18,"00E89C","*",NA,NA
2014-03-29,3,30,2014,"control",14,73,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,40,"001537",NA,"001735","*"
2014-03-29,3,30,2014,"control",14,76,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"001634","*","001633","*"
2014-03-29,3,30,2014,"control",14,44,"PP","F",NA,NA,NA,"S",NA,NA,NA,19,18,"00FF09",NA,NA,NA
2014-03-29,3,30,2014,"control",14,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B6E2BD","*","001631","*"
2014-03-29,3,30,2014,"control",14,32,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,NA,NA,NA,NA,NA
2014-03-29,3,30,2014,"control",14,37,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"001353",NA,"001749","*"
2014-03-29,3,30,2014,"control",14,27,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"001628","*","001748","*"
2014-03-29,3,30,2014,"exclosure",15,47,"PP","M",NA,NA,"M",NA,NA,NA,NA,21,19,"5D0C43",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",15,57,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"012C0F","*",NA,NA
2014-03-29,3,30,2014,"exclosure",15,63,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"00EA67","*",NA,NA
2014-03-29,3,30,2014,"exclosure",15,14,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,18,"00F1F6",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",15,13,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,22,"001579",NA,"001580",NA
2014-03-29,3,30,2014,"exclosure",15,16,"PP","F",NA,NA,NA,"P",NA,NA,NA,20,20,"0075E0",NA,NA,NA
2014-03-29,3,30,2014,"exclosure",15,25,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,24,"5D23D1",NA,NA,NA
2014-03-29,3,30,2014,"removal",10,77,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,24,"001975",NA,"001976",NA
2014-03-29,3,30,2014,"removal",10,47,"RM","M","Z",NA,NA,NA,NA,NA,NA,15,11,NA,NA,NA,NA
2014-04-26,4,26,2014,"exclosure",19,36,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,26,"01264C",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",19,35,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,13,"00B1D1","*",NA,NA
2014-04-26,4,26,2014,"exclosure",19,42,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,25,"00B15E",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",19,26,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,23,"010F1B","*",NA,NA
2014-04-26,4,26,2014,"exclosure",19,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,24,"0116C9",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",19,56,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,11,"00E251","*",NA,NA
2014-04-26,4,26,2014,"exclosure",19,11,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"00F741","*",NA,NA
2014-04-26,4,26,2014,"exclosure",19,77,"PE","M",NA,NA,"S",NA,NA,NA,NA,21,27,"001226",NA,"001212",NA
2014-04-26,4,26,2014,"control",17,72,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,21,"634C50",NA,NA,NA
2014-04-26,4,26,2014,"control",17,32,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"001778","*","001777","*"
2014-04-26,4,26,2014,"control",17,62,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"00FDFC","*",NA,NA
2014-04-26,4,26,2014,"control",17,53,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"001952",NA,"001973",NA
2014-04-26,4,26,2014,"control",17,66,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,24,"007265","*",NA,NA
2014-04-26,4,26,2014,"control",17,67,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,58,"001971",NA,"001970",NA
2014-04-26,4,26,2014,"control",17,57,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,21,"00747A","*",NA,NA
2014-04-26,4,26,2014,"control",17,77,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,50,"001310",NA,"001311",NA
2014-04-26,4,26,2014,"control",17,31,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,29,"001779","*","001720","*"
2014-04-26,4,26,2014,"control",17,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,27,"001796","*","001797","*"
2014-04-26,4,26,2014,"control",17,13,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,47,"000509",NA,"000508",NA
2014-04-26,4,26,2014,"control",17,35,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"5D9EF2",NA,NA,NA
2014-04-26,4,26,2014,"control",17,24,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,NA,"001795","*","001681",NA
2014-04-26,4,26,2014,"control",17,36,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"001794","*","001793","*"
2014-04-26,4,26,2014,"control",17,26,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00FDFB","*",NA,NA
2014-04-26,4,26,2014,"control",17,46,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,25,"5D30A6","*",NA,NA
2014-04-26,4,26,2014,"control",17,12,"DM","F",NA,NA,NA,NA,"P","E",NA,36,57,"000620",NA,"000619",NA
2014-04-26,4,26,2014,"control",17,45,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"00F4EC",NA,NA,NA
2014-04-26,4,26,2014,"control",17,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"001791","*","001792","*"
2014-04-26,4,26,2014,"exclosure",21,77,"PB","F","Z",NA,NA,NA,NA,NA,NA,25,24,"012CBF","*",NA,NA
2014-04-26,4,26,2014,"exclosure",21,34,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"00F0BD",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",21,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F454",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",21,21,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,21,"00FAAA","*",NA,NA
2014-04-26,4,26,2014,"exclosure",21,52,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00E95F","*",NA,NA
2014-04-26,4,26,2014,"exclosure",21,67,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,22,"00B1BD","*",NA,NA
2014-04-26,4,26,2014,"exclosure",21,13,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,18,"01060A",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",21,24,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,18,"00F999",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",21,51,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,17,"0127E4","*",NA,NA
2014-04-26,4,26,2014,"exclosure",21,73,"PP","F",NA,NA,NA,NA,NA,"E",NA,20,19,"00F9D7",NA,NA,NA
2014-04-26,4,26,2014,"exclosure",21,31,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,19,"0105FF","*",NA,NA
2014-04-26,4,26,2014,"removal",16,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,NA,NA,NA,NA
2014-04-26,4,26,2014,"removal",16,27,"PE","M",NA,NA,"S",NA,NA,NA,NA,19,23,"001579",NA,"001580",NA
2014-04-26,4,26,2014,"removal",16,22,"RM","M",NA,NA,"S",NA,NA,NA,NA,13,11,NA,NA,NA,NA
2014-04-26,4,26,2014,"removal",16,76,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,45,NA,NA,NA,NA
2014-04-26,4,26,2014,"removal",16,17,"PE","F","Z",NA,NA,NA,NA,NA,NA,18,20,NA,NA,NA,NA
2014-04-26,4,27,2014,"exclosure",3,21,"PB","F",NA,NA,NA,NA,NA,"E",NA,25,35,"012A48",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",3,75,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00F695",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",3,11,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,21,"001948",NA,"001947",NA
2014-04-26,4,27,2014,"exclosure",3,72,"PP","M",NA,NA,"M",NA,NA,NA,NA,20,20,"0116DD",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",3,12,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,24,"0104AD",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",3,74,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,24,"00AA5F",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",3,64,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"00E7AB",NA,NA,NA
2014-04-26,4,27,2014,"control",4,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,24,"0127F9",NA,NA,NA
2014-04-26,4,27,2014,"control",4,21,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"001788","*","001789","*"
2014-04-26,4,27,2014,"control",4,13,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,36,"001790","*","001773","*"
2014-04-26,4,27,2014,"control",4,32,"PP","F","Z",NA,NA,NA,NA,NA,NA,21,19,"5B857D",NA,NA,NA
2014-04-26,4,27,2014,"control",4,35,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,44,"001567",NA,"001566",NA
2014-04-26,4,27,2014,"control",4,27,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,20,"00F9C4","*",NA,NA
2014-04-26,4,27,2014,"control",4,37,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,19,"007464",NA,NA,NA
2014-04-26,4,27,2014,"control",4,22,"DM","F",NA,NA,NA,"S",NA,"B",NA,36,47,"001772","*","001771","*"
2014-04-26,4,27,2014,"control",4,12,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,20,"00F99C","*",NA,NA
2014-04-26,4,27,2014,"control",4,17,"PP","F",NA,NA,NA,"S",NA,"E",NA,22,20,"00A951",NA,NA,NA
2014-04-26,4,27,2014,"control",4,56,"PP","F",NA,NA,NA,"S",NA,NA,NA,23,21,"0105D5",NA,NA,NA
2014-04-26,4,27,2014,"control",4,73,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B6E755",NA,"001609",NA
2014-04-26,4,27,2014,"control",4,62,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,51,"001751","*","001750","*"
2014-04-26,4,27,2014,"control",4,53,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,24,"00F8C8","*",NA,NA
2014-04-26,4,27,2014,"control",4,72,"PP","F","Z",NA,NA,NA,NA,NA,NA,20,19,"00F261",NA,NA,NA
2014-04-26,4,27,2014,"control",4,52,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,52,"001753","*","001555",NA
2014-04-26,4,27,2014,"control",4,76,"OT","F",NA,NA,NA,NA,"P","E",NA,20,36,"001752","*","001770","*"
2014-04-26,4,27,2014,"control",4,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,23,21,"00B16A",NA,NA,NA
2014-04-26,4,27,2014,"control",11,77,"PE","M","Z",NA,NA,NA,NA,NA,NA,20,24,"001584",NA,"001500",NA
2014-04-26,4,27,2014,"control",11,16,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,55,"001757","*","001756","*"
2014-04-26,4,27,2014,"control",11,25,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,51,"B25328",NA,"001846","*"
2014-04-26,4,27,2014,"control",11,54,"DM","F",NA,NA,NA,"P",NA,"E",NA,36,49,"B7174B",NA,"001262",NA
2014-04-26,4,27,2014,"control",11,52,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,46,"001760","*","001758","*"
2014-04-26,4,27,2014,"control",11,56,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"001557",NA,"001762","*"
2014-04-26,4,27,2014,"control",11,27,"PP","M",NA,NA,"S",NA,NA,NA,NA,21,22,"00F4E7",NA,NA,NA
2014-04-26,4,27,2014,"control",14,54,"DO","F",NA,NA,NA,"S",NA,NA,NA,35,56,"001725","*","001764","*"
2014-04-26,4,27,2014,"control",14,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,41,"001638",NA,"001637",NA
2014-04-26,4,27,2014,"control",14,65,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,17,"00B414","*",NA,NA
2014-04-26,4,27,2014,"control",14,61,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,23,"012AD1","*",NA,NA
2014-04-26,4,27,2014,"control",14,67,"OT","M",NA,NA,"S",NA,NA,NA,NA,22,34,"001512",NA,"001513",NA
2014-04-26,4,27,2014,"control",14,25,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"001353",NA,"001749","*"
2014-04-26,4,27,2014,"control",14,64,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,53,"001518",NA,"001747","*"
2014-04-26,4,27,2014,"control",14,24,"PP","F",NA,NA,NA,"S",NA,"E",NA,20,23,"00AFFB",NA,NA,NA
2014-04-26,4,27,2014,"control",14,71,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,20,"00E89C",NA,NA,NA
2014-04-26,4,27,2014,"control",14,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"001634",NA,"001633",NA
2014-04-26,4,27,2014,"control",14,37,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,24,"001464",NA,"001463",NA
2014-04-26,4,27,2014,"control",14,36,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,48,"001628",NA,"001748","*"
2014-04-26,4,27,2014,"control",14,32,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"0116DF","*",NA,NA
2014-04-26,4,27,2014,"control",14,41,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,58,"001636",NA,"001578",NA
2014-04-26,4,27,2014,"exclosure",15,25,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,22,"0127C5","*",NA,NA
2014-04-26,4,27,2014,"exclosure",15,12,"PP","M",NA,NA,"S",NA,NA,NA,NA,20,19,"5D0C43",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",15,15,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,23,"012B1C","*",NA,NA
2014-04-26,4,27,2014,"exclosure",15,64,"PP","F",NA,NA,NA,NA,"P","E",NA,19,22,"5DA334",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",15,13,"RM","F",NA,NA,NA,NA,NA,"E",NA,15,14,"00F262","*",NA,NA
2014-04-26,4,27,2014,"exclosure",15,34,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,19,"012C0F",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",15,24,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,21,"00F1F6",NA,NA,NA
2014-04-26,4,27,2014,"exclosure",15,17,"PP","M","Z",NA,NA,NA,NA,NA,NA,21,15,"00EB14","*",NA,NA
2014-04-26,4,27,2014,"exclosure",15,52,"DM","F",NA,NA,NA,"S",NA,NA,NA,32,52,NA,NA,NA,NA
2014-04-26,4,NA,2014,"removal",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-26,4,NA,2014,"removal",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-31,5,31,2014,"exclosure",19,65,"PP","M",NA,NA,"S",NA,NA,NA,NA,22,20,"00FABE",NA,NA,NA
2014-05-31,5,31,2014,"exclosure",19,47,"PP","M","Z",NA,NA,NA,NA,NA,NA,22,15,"007581","*",NA,NA
2014-05-31,5,31,2014,"exclosure",19,31,"PP","F",NA,NA,NA,NA,NA,"E",NA,21,16,"00ABF2",NA,NA,NA
2014-05-31,5,31,2014,"exclosure",19,26,"PP","F",NA,NA,NA,NA,NA,"E",NA,22,25,"01264C",NA,NA,NA
2014-05-31,5,31,2014,"exclosure",19,22,"PP","F",NA,NA,NA,NA,NA,"E",NA,23,25,"0116C9",NA,NA,NA
2014-05-31,5,31,2014,"exclosure",19,33,"PE","F",NA,NA,NA,NA,"P","E",NA,20,29,"001722","*","001721","*"
